Country Name,Country Code,Year,Population,organization_name,region,income_group,total_gdp,total_gdp_million,gdp_variation
IBRD only,IBD,1997,3842263818.0,SÓLO BIRF,NO DATA,AGREGADOS,5694933738300.0,5694933.7383,5.36050903741103
IDA & IBRD total,IBT,1997,4844171403.0,BIRF Y LA AIF,NO DATA,AGREGADOS,6274580819841.74,6274580.819841741,5.22118214507583
IDA total,IDA,1997,1001907585.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,581565725848.021,581565.725848021,3.75772561221828
IDA blend,IDB,1997,334399195.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,325988685495.056,325988.68549505604,2.024734128416
IDA only,IDX,1997,667508390.0,SÓLO AIF,NO DATA,AGREGADOS,253398533692.258,253398.533692258,5.4881970384278
Latin America & Caribbean (excluding high income),LAC,1997,447979683.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,2021896195320.09,2021896.19532009,5.28283129932909
Latin America & Caribbean,LCN,1997,497889881.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,2303819877048.61,2303819.87704861,5.39665665216293
Least developed countries: UN classification,LDC,1997,609808367.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,188826092445.508,188826.092445508,5.36218807650289
Low income,LIC,1997,366106442.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,98801581861.7443,98801.5818617443,6.1382964002426
Lower middle income,LMC,1997,2309745209.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,1192032722943.88,1192032.72294388,3.97572013469778
Low & middle income,LMY,1997,4769309184.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,5455063067407.64,5455063.06740764,5.64182260251145
Late-demographic dividend,LTE,1997,1994262421.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,3493233811438.93,3493233.81143893,5.6128052894677
Middle East & North Africa,MEA,1997,297891711.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,835239873738.879,835239.873738879,4.45425531771701
Middle income,MIC,1997,4403202742.0, INGRESO MEDIANO,NO DATA,AGREGADOS,5355415506598.82,5355415.50659882,5.63171804592359
Middle East & North Africa (excluding high income),MNA,1997,264504158.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,400496877681.084,400496.877681084,3.93920236021094
North America,NAC,1997,302623445.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,9235471826855.55,9235471.826855551,4.43422465058438
OECD members,OED,1997,1174865635.0,MIEMBROS OCDE,NO DATA,AGREGADOS,25510057115329.3,25510057.1153293,3.64315222042109
Other small states,OSS,1997,19809591.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,52075829481.9574,52075.8294819574,5.88808910133811
Pre-demographic dividend,PRE,1997,507968951.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,371716014140.433,371716.014140433,6.29503466389329
Pacific island small states,PSS,1997,1893438.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,3981656727.44402,3981.65672744402,-1.28590749751102
Post-demographic dividend,PST,1997,1005700631.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,24603378023813.9,24603378.0238139,3.43698796287173
South Asia,SAS,1997,1313346375.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,550408821354.512,550408.821354512,3.69458737205358
Sub-Saharan Africa (excluding high income),SSA,1997,614977022.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,564043922095.904,564043.922095904,4.06114102912373
Sub-Saharan Africa,SSF,1997,615054341.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,564644820351.763,564644.8203517629,4.07010731918693
Small states,SST,1997,28081580.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,70395100526.9784,70395.1005269784,4.90203015633742
East Asia & Pacific (IDA & IBRD countries),TEA,1997,1737388723.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,1568818670139.21,1568818.67013921,7.34018883213665
Europe & Central Asia (IDA & IBRD countries),TEC,1997,434471934.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,982273248030.41,982273.24803041,2.95828309449007
Latin America & the Caribbean (IDA & IBRD countries),TLA,1997,482112390.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,2212232302262.12,2212232.30226212,5.45885217885409
Middle East & North Africa (IDA & IBRD countries),TMN,1997,261797640.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,396737077681.085,396737.077681085,3.85940817986719
South Asia (IDA & IBRD),TSA,1997,1313346375.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,550408821354.512,550408.821354512,3.69458737205358
Sub-Saharan Africa (IDA & IBRD countries),TSS,1997,615054341.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,564644820351.763,564644.8203517629,4.07010731918697
Upper middle income,UMC,1997,2093457533.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,4163330637079.05,4163330.63707905,6.08111654993957
World,WLD,1997,5872284397.0,MUNDO,NO DATA,AGREGADOS,31760810644454.6,31760810.6444546,3.95336686735604
Kosovo,XKX,1997,2086000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,1998,270575777.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,598789587273.971,598789.587273971,4.77061633122105
Central Europe and the Baltics,CEB,1998,109238340.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,449765848036.321,449765.848036321,2.63912068122298
Channel Islands,CHI,1998,146500.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,5945677376.61477,5945.67737661477,0.0
Caribbean small states,CSS,1998,6423851.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,15600545085.515,15600.545085515,3.58090311968353
East Asia & Pacific (excluding high income),EAP,1998,1779806863.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1433203421342.46,1433203.42134246,2.89439980565184
Early-demographic dividend,EAR,1998,2384127937.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,2921200737480.94,2921200.73748094,2.45577203145109
East Asia & Pacific,EAS,1998,2008705487.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,6933224748775.03,6933224.748775031,0.443397168557411
Europe & Central Asia (excluding high income),ECA,1998,369017645.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,421243450519.976,421243.450519976,2.34945851583201
Europe & Central Asia,ECS,1998,859296518.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,10795113070818.6,10795113.0708186,2.61121816986882
Euro area,EMU,1998,319433985.0,ZONA DEL EURO,NO DATA,AGREGADOS,7174357590915.35,7174357.590915349,3.00084143070988
European Union,EUU,1998,428109867.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,7970027660687.74,7970027.66068774,2.98213868173023
Fragile and conflict affected situations,FCS,1998,584769423.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,536100183086.739,536100.183086739,4.94487546657543
High income,HIC,1998,1086903084.0,INGRESO ALTO,NO DATA,AGREGADOS,26177389722774.1,26177389.722774103,2.71801688510087
Heavily indebted poor countries (HIPC),HPC,1998,446608371.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,166850567072.564,166850.567072564,3.50244240514404
IBRD only,IBD,1998,3892057436.0,SÓLO BIRF,NO DATA,AGREGADOS,5541878799741.18,5541878.79974118,2.66980440814449
IDA & IBRD total,IBT,1998,4919044671.0,BIRF Y LA AIF,NO DATA,AGREGADOS,6144907612641.51,6144907.61264151,2.73564436847211
IDA total,IDA,1998,1026987235.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,605658660403.416,605658.660403416,3.43809523901729
IDA blend,IDB,1998,342980973.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,341267550688.977,341267.550688977,2.69633781957943
IDA only,IDX,1998,684006262.0,SÓLO AIF,NO DATA,AGREGADOS,262050126610.395,262050.12661039495,4.15445553160414
Latin America & Caribbean (excluding high income),LAC,1998,455022950.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,2038845253732.12,2038845.25373212,2.78551315450632
Latin America & Caribbean,LCN,1998,505687097.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,2332209529441.48,2332209.52944148,2.98429390053268
Least developed countries: UN classification,LDC,1998,625164142.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,191415890114.24,191415.89011424,4.02482678153564
Low income,LIC,1998,376186991.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,99794797965.0142,99794.7979650142,4.0369730762723
Lower middle income,LMC,1998,2352708816.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,1217725078771.18,1217725.07877118,4.52662628173952
Low & middle income,LMY,1998,4843812689.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,5428418126009.55,5428418.12600955,3.30625300929496
Late-demographic dividend,LTE,1998,2012567157.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,3366691772746.72,3366691.7727467204,2.81648628939439
Middle East & North Africa,MEA,1998,303641719.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,816819892102.484,816819.892102484,4.31608563104449
Middle income,MIC,1998,4467625698.0, INGRESO MEDIANO,NO DATA,AGREGADOS,5327948563235.49,5327948.563235491,3.29131413173502
Middle East & North Africa (excluding high income),MNA,1998,269440674.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,410727251056.215,410727.251056215,5.96482513410291
North America,NAC,1998,306070116.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,9699947748000.0,9699947.748,4.43709125340506
OECD members,OED,1998,1183546848.0,MIEMBROS OCDE,NO DATA,AGREGADOS,25775374387630.5,25775374.3876305,3.02525780150957
Other small states,OSS,1998,20163900.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,52079081121.5809,52079.0811215809,3.68214040044073
Pre-demographic dividend,PRE,1998,521617701.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,393128715904.28,393128.71590428,6.97434170918187
Pacific island small states,PSS,1998,1917140.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,3432398233.59959,3432.3982335995897,1.42174551755285
Post-demographic dividend,PST,1998,1010593820.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,24707749517073.4,24707749.5170734,2.83070136632564
South Asia,SAS,1998,1339202700.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,558117074309.657,558117.074309657,5.4451669660528
Sub-Saharan Africa (excluding high income),SSA,1998,631321857.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,565275137841.769,565275.137841769,2.49842163010163
Sub-Saharan Africa,SSF,1998,631400703.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,565924901411.992,565924.9014119919,2.49838480685558
Small states,SST,1998,28504891.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,71112024440.6955,71112.0244406955,3.53808773319346
East Asia & Pacific (IDA & IBRD countries),TEA,1998,1757224496.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,1431583485875.65,1431583.4858756498,2.8939662514484
Europe & Central Asia (IDA & IBRD countries),TEC,1998,434720605.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,949788250241.805,949788.2502418052,-0.601339253932537
Latin America & the Caribbean (IDA & IBRD countries),TLA,1998,489832061.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,2233592462278.06,2233592.46227806,2.94486395687679
Middle East & North Africa (IDA & IBRD countries),TMN,1998,266664106.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,406659451056.215,406659.45105621504,5.89609961877629
South Asia (IDA & IBRD),TSA,1998,1339202700.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,558117074309.657,558117.074309657,5.4451669660528
Sub-Saharan Africa (IDA & IBRD countries),TSS,1998,631400703.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,565924901411.992,565924.9014119919,2.49838480685558
Upper middle income,UMC,1998,2114916882.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,4110157937353.24,4110157.93735324,2.96285934048342
World,WLD,1998,5954004340.0,MUNDO,NO DATA,AGREGADOS,31702676349248.1,31702676.3492481,2.84312223323259
Kosovo,XKX,1998,1966000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,1999,276393809.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,665415371173.92,665415.37117392,2.79163254729337
Central Europe and the Baltics,CEB,1999,109060951.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,435931046765.369,435931.046765369,1.89886068760974
Channel Islands,CHI,1999,147553.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,6262740656.85164,6262.74065685164,0.0
Caribbean small states,CSS,1999,6468461.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,16585437189.6651,16585.4371896651,3.85489128907371
East Asia & Pacific (excluding high income),EAP,1999,1798658267.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1577918021912.85,1577918.0219128502,6.38108512021954
Early-demographic dividend,EAR,1999,2428606122.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,3090347267190.7,3090347.2671907004,2.34068796171998
East Asia & Pacific,EAS,1999,2028650228.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,7745113386044.47,7745113.38604447,3.73992711410669
Europe & Central Asia (excluding high income),ECA,1999,369016122.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,384142293366.911,384142.293366911,-1.26254364548358
Europe & Central Asia,ECS,1999,860311870.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,10686910522225.9,10686910.5222259,2.91209586853194
Euro area,EMU,1999,320258891.0,ZONA DEL EURO,NO DATA,AGREGADOS,7148860287676.91,7148860.28767691,3.01034286318556
European Union,EUU,1999,428815486.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,7936013301296.29,7936013.30129629,3.00394632252537
Fragile and conflict affected situations,FCS,1999,597146811.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,400171061469.108,400171.061469108,3.11209832599451
High income,HIC,1999,1093621979.0,INGRESO ALTO,NO DATA,AGREGADOS,27417627997191.3,27417627.997191302,3.57653742921356
Heavily indebted poor countries (HIPC),HPC,1999,458867418.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,167809429290.768,167809.429290768,3.11063958185149
IBRD only,IBD,1999,3940452377.0,SÓLO BIRF,NO DATA,AGREGADOS,5398377166740.39,5398377.16674039,3.74405716472612
IDA & IBRD total,IBT,1999,4992700760.0,BIRF Y LA AIF,NO DATA,AGREGADOS,5850214145431.36,5850214.14543136,3.67202095487814
IDA total,IDA,1999,1052248383.0,TOTAL DE LA AIF,NO DATA,AGREGADOS,451744378688.116,451744.378688116,2.90917039532599
IDA blend,IDB,1999,351519915.0,MEZCLA DE LA AIF,NO DATA,AGREGADOS,184664063761.002,184664.063761002,2.08797214185617
IDA only,IDX,1999,700728468.0,SÓLO AIF,NO DATA,AGREGADOS,268179387599.108,268179.387599108,3.69114874121902
Latin America & Caribbean (excluding high income),LAC,1999,461962271.0,AMÉRICA LATINA Y EL CARIBE (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1810330944033.68,1810330.94403368,0.527486997477624
Latin America & Caribbean,LCN,1999,513366691.0,AMÉRICA LATINA Y EL CARIBE,NO DATA,AGREGADOS,2107777544518.75,2107777.54451875,0.685983694582433
Least developed countries: UN classification,LDC,1999,640865573.0,PAÍSES MENOS DESARROLLADOS: CLASIFICACIÓN DE LAS NACIONES UNIDAS,NO DATA,AGREGADOS,197361211397.511,197361.21139751095,4.08509919171549
Low income,LIC,1999,386612496.0,PAÍSES DE INGRESO BAJO,NO DATA,AGREGADOS,100712307153.977,100712.307153977,2.63536779012381
Lower middle income,LMC,1999,2395500288.0,PAÍSES DE INGRESO MEDIANO BAJO,NO DATA,AGREGADOS,1122826614705.03,1122826.61470503,5.36455497701142
Low & middle income,LMY,1999,4917122555.0,INGRESO MEDIANO Y BAJO,NO DATA,AGREGADOS,5224983090942.07,5224983.09094207,3.63521678404288
Late-demographic dividend,LTE,1999,2029606212.0,AVANZADA DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,3112218567617.28,3112218.56761728,4.61453884139846
Middle East & North Africa,MEA,1999,309436718.0,ORIENTE MEDIO Y NORTE DE ÁFRICA,NO DATA,AGREGADOS,888446061820.489,888446.061820489,2.72365936060544
Middle income,MIC,1999,4530510059.0, INGRESO MEDIANO,NO DATA,AGREGADOS,5124148590761.99,5124148.59076199,3.65580530993445
Middle East & North Africa (excluding high income),MNA,1999,274350014.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,449128387154.882,449128.387154882,4.31614644494583
North America,NAC,1999,309502571.0,AMÉRICA DEL NORTE,NO DATA,AGREGADOS,10312908629271.1,10312908.6292711,4.81501741432217
OECD members,OED,1999,1192267323.0,MIEMBROS OCDE,NO DATA,AGREGADOS,27081535073158.7,27081535.0731587,3.44144646859914
Other small states,OSS,1999,20540135.0,OTROS ESTADOS PEQUEOS,NO DATA,AGREGADOS,54539803687.0758,54539.8036870758,2.88740883599104
Pre-demographic dividend,PRE,1999,535773383.0,PREVIA AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,244879553665.81,244879.55366581,4.25818700442294
Pacific island small states,PSS,1999,1939956.0,ESTADOS PEQUEOS DE LAS ISLAS DEL PACFICO,NO DATA,AGREGADOS,3744260403.08438,3744.26040308438,4.25687147403153
Post-demographic dividend,PST,1999,1015421531.0,POSTERIOR AL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,25955128886911.1,25955128.8869111,3.54479788685929
South Asia,SAS,1999,1365067953.0,ASIA MERIDIONAL,NO DATA,AGREGADOS,597995276003.899,597995.276003899,7.51266802985013
Sub-Saharan Africa (excluding high income),SSA,1999,648067928.0,ÁFRICA AL SUR DEL SAHARA (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,403398906054.615,403398.906054615,2.19550199562558
Sub-Saharan Africa,SSF,1999,648148338.0,ÁFRICA AL SUR DEL SAHARA,NO DATA,AGREGADOS,404065822504.732,404065.822504732,2.19511760756428
Small states,SST,1999,28948552.0,PEQUEÑOS ESTADOS,NO DATA,AGREGADOS,74869501279.8253,74869.5012798253,3.16896762037906
East Asia & Pacific (IDA & IBRD countries),TEA,1999,1775880197.0,ASIA ORIENTAL Y EL PACÍFICO (BIRF Y LA AIF),NO DATA,AGREGADOS,1576109259752.64,1576109.2597526398,6.37991914090502
Europe & Central Asia (IDA & IBRD countries),TEC,1999,434661030.0,EUROPA Y ASIA CENTRAL (BIRF Y LA AIF),NO DATA,AGREGADOS,823772539406.3,823772.5394063,2.44072126136705
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,497441659.0,AMÉRICA LATINA Y EL CARIBE (BIRF Y LA AIF),NO DATA,AGREGADOS,2002860177034.08,2002860.17703408,0.456150244629612
Middle East & North Africa (IDA & IBRD countries),TMN,1999,271501583.0,ORIENTE MEDIO Y NORTE DE ÁFRICA (BIRF Y LA AIF),NO DATA,AGREGADOS,444857187154.882,444857.187154882,4.28099784484679
South Asia (IDA & IBRD),TSA,1999,1365067953.0,ASIA MERIDIONAL (BIRF Y LA AIF),NO DATA,AGREGADOS,597995276003.899,597995.276003899,7.51266802985013
Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,648148338.0,ÁFRICA AL SUR DEL SAHARA (BIRF Y LA AIF),NO DATA,AGREGADOS,404065822504.732,404065.822504732,2.19511760756423
Upper middle income,UMC,1999,2135009771.0,INGRESO MEDIANO ALTO,NO DATA,AGREGADOS,4001279700314.12,4001279.70031412,3.19456880775373
World,WLD,1999,6034484369.0,MUNDO,NO DATA,AGREGADOS,32747088959180.2,32747088.9591802,3.58907348370217
Kosovo,XKX,1999,1762000.0,KOSOVO,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,0.0,0.0,0.0
Arab World,ARB,2000,282344141.0,EL MUNDO ÁRABE,NO DATA,AGREGADOS,763411636190.425,763411.636190425,6.35412317112551
Central Europe and the Baltics,CEB,2000,108447824.0,EUROPA CENTRAL Y DEL BÁLTICO,NO DATA,AGREGADOS,429355161034.99,429355.16103499,3.95383550526194
Channel Islands,CHI,2000,148439.0,ISLAS DEL CANAL,NO DATA,INGRESO ALTO,6439703434.71024,6439.703434710241,0.0
Caribbean small states,CSS,2000,6513486.0,ESTADOS PEQUEOS DEL CARIBE,NO DATA,AGREGADOS,17471510858.4906,17471.5108584906,3.67834576402291
East Asia & Pacific (excluding high income),EAP,2000,1816474904.0,ASIA ORIENTAL Y EL PACÍFICO (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,1736183129453.76,1736183.12945376,7.64776750263761
Early-demographic dividend,EAR,2000,2472852816.0,INICIAL DEL DIVIDENDO DEMOGRÁFICO,NO DATA,AGREGADOS,3377596807804.83,3377596.80780483,4.37206749082191
East Asia & Pacific,EAS,2000,2047640091.0,ASIA ORIENTAL Y EL PACÍFICO,NO DATA,AGREGADOS,8377973566013.96,8377973.56601396,5.39753056367897
Europe & Central Asia (excluding high income),ECA,2000,369135190.0,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),NO DATA,AGREGADOS,390704738797.439,390704.73879743903,6.77346262198381
Europe & Central Asia,ECS,2000,861270071.0,EUROPA Y ASIA CENTRAL,NO DATA,AGREGADOS,10077566274954.8,10077566.2749548,4.38141893719988
Euro area,EMU,2000,321310789.0,ZONA DEL EURO,NO DATA,AGREGADOS,6528628818219.35,6528628.81821935,3.90185690968951
European Union,EUU,2000,429328622.0,UNIÓN EUROPEA,NO DATA,AGREGADOS,7288425137833.71,7288425.13783371,3.93453178364813
Fragile and conflict affected situations,FCS,2000,610277815.0,FRÁGILES Y SITUACIONES DE CONFLICTO AFECTADOS,NO DATA,AGREGADOS,468035912008.33,468035.91200833,5.44718776598707
High income,HIC,2000,1100273778.0,INGRESO ALTO,NO DATA,AGREGADOS,28051786134447.0,28051786.134447,4.26162656101883
Heavily indebted poor countries (HIPC),HPC,2000,471680803.0,PAÍSES POBRES MUY ENDEUDADOS (PPME),NO DATA,AGREGADOS,181381054438.024,181381.054438024,2.89246522809921
IBRD only,IBD,2000,3987186829.0,SÓLO BIRF,NO DATA,AGREGADOS,5873152773879.72,5873152.77387972,5.89676290429428
